ID,County,Acres,InstallType,UrbanRural,Class,DistSub_100,Percent_100,Substation_100,HIFLD_100,DistSub_200,Percent_200,Substation_200,HIFLD_200,DistSub_CAISO,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length
2151,Madera,0.32897485,Parking,Urban,Parking - Urban,2.375673997,25-50,Storey,305900,2.375673997,0-25,Storey,305900,5.189582636,50-75,Borden,300350,Within,1331.32007,145.5618339
2152,Madera,0.376595762,Parking,Urban,Parking - Urban,1.949539868,25-50,Storey,305900,1.949539868,0-25,Storey,305900,4.670120807,25-50,Borden,300350,Within,1524.035046,157.5769996
2153,Madera,3.915404983,Ground,Rural,Ground - Rural,5.354527959,50-75,Storey,305900,5.354527959,25-50,Storey,305900,3.620423349,25-50,Borden,300350,Outside,15845.14519,513.4629384
2154,Madera,3.904150372,Ground,Rural,Ground - Rural,4.201350224,50-75,Storey,305900,4.201350224,25-50,Storey,305900,3.005159263,25-50,Borden,300350,Outside,15799.59923,507.74321
2155,Madera,1.607596416,Rooftop,Urban,Rooftop - Urban,0.939175156,0-25,Storey,305900,0.939175156,0-25,Storey,305900,4.679194521,25-50,Borden,300350,Within,6505.741661,394.6527817
2156,Madera,2.731927808,Rooftop,Urban,Rooftop - Urban,2.61790128,25-50,Storey,305900,2.61790128,0-25,Storey,305900,6.420446986,50-75,Borden,300350,Within,11055.7569,448.4908549
2157,Madera,4.598974685,Ground,Rural,Ground - Rural,5.445018952,50-75,Dairyland,304474,13.31455484,75-100,Storey,305900,5.445018952,50-75,Dairyland,304474,Outside,18611.46699,593.2480422
2158,Madera,2.88684785,Ground,Rural,Ground - Rural,6.43548041,75-100,Storey,305900,6.43548041,50-75,Storey,305900,10.07901812,75-100,Borden,300350,Outside,11682.71051,510.9385696
2159,Madera,0.803265992,Ground,Rural,Ground - Rural,7.976639391,75-100,Valley Children'S Hospital,301807,8.440498099,50-75,Storey,305900,7.240537876,50-75,Borden,300350,Within,3250.715144,235.93229
2160,Madera,4.716134361,Ground,Rural,Ground - Rural,4.359553783,50-75,Dairyland,304474,15.33185712,75-100,Storey,305900,4.359553783,25-50,Dairyland,304474,Outside,19085.59523,567.6774174
2161,Madera,2.035061091,Parking,Urban,Parking - Urban,3.503467908,50-75,Storey,305900,3.503467908,25-50,Storey,305900,7.883140769,50-75,Borden,300350,Within,8235.633214,402.3067732
2162,Madera,5.932030385,Ground,Rural,Ground - Rural,4.426786642,50-75,Dairyland,304474,17.33300408,75-100,Storey,305900,4.426786642,25-50,Dairyland,304474,Outside,24006.16849,804.3492561
2163,Madera,6.148388137,Ground,Rural,Ground - Rural,8.608693411,75-100,El Nido,300501,18.85058773,75-100,San Luis 3,307723,9.757108393,75-100,Dairyland,304474,Outside,24881.74089,672.4350631
2164,Madera,6.185148726,Ground,Rural,Ground - Rural,8.39659161,75-100,El Nido,300501,19.4947365,75-100,San Luis 3,307723,9.10712611,75-100,Dairyland,304474,Outside,25030.51094,672.9477329
2165,Madera,5.279745983,Ground,Rural,Ground - Rural,4.561775295,50-75,Dairyland,304474,18.54818637,75-100,Storey,305900,4.561775295,25-50,Dairyland,304474,Outside,21366.46206,585.6954859
2166,Madera,4.512658103,Ground,Rural,Ground - Rural,3.950947639,50-75,Sharon,300642,6.433534547,50-75,Storey,305900,11.02481462,75-100,Dairyland,304474,Outside,18262.10789,644.3048815
2167,Madera,0.580434175,Ground,Rural,Ground - Rural,3.315231664,50-75,Certainteed,304940,10.08970253,50-75,Storey,305900,6.773557081,50-75,Dairyland,304474,Outside,2348.943176,193.9189829
2168,Madera,4.670658334,Ground,Rural,Ground - Rural,5.355615981,50-75,El Nido,300501,17.64423817,75-100,Wilson,307365,11.58976484,75-100,Dairyland,304474,Outside,18901.55177,563.5518927
2169,Madera,12.12093581,Ground,Rural,Ground - Rural,2.80815531,50-75,Sharon,300642,8.854255401,50-75,Storey,305900,8.215839348,50-75,Dairyland,304474,Outside,49051.88142,947.4419256
2170,Madera,0.741715431,Ground,Rural,Ground - Rural,3.826292492,50-75,Dairyland,304474,16.28248246,75-100,Wilson,307365,3.826292492,25-50,Dairyland,304474,Outside,3001.627983,227.8692348
2171,Madera,4.434797407,Ground,Rural,Ground - Rural,4.184419363,50-75,El Nido,300501,16.17538267,75-100,Wilson,307365,7.56449401,50-75,Dairyland,304474,Outside,17947.06965,751.1786661
2172,Madera,6.569054276,Ground,Rural,Ground - Rural,2.18757494,25-50,Sharon,300642,8.23412571,50-75,Storey,305900,10.78776507,75-100,Dairyland,304474,Outside,26584.12809,655.0000916
2173,Madera,6.043215494,Ground,Rural,Ground - Rural,1.14171553,0-25,Sharon,300642,9.734031269,50-75,Storey,305900,8.661198347,50-75,Dairyland,304474,Outside,24456.12083,626.1202736
2174,Madera,17.91039293,Ground,Urban,Ground - Urban,0.614525265,0-25,Sharon,300642,9.559899101,50-75,Storey,305900,9.325793687,75-100,Dairyland,304474,Outside,72480.43219,1334.698653
2175,Madera,1.522992969,Ground,Rural,Ground - Rural,0.928206861,0-25,Sharon,300642,10.59435823,50-75,Storey,305900,8.343921667,50-75,Dairyland,304474,Outside,6163.357691,326.135347
2176,Madera,8.768670664,Ground,Urban,Ground - Urban,0.748960426,0-25,Capco,309400,15.10115135,75-100,Storey,305900,4.473804647,25-50,Dairyland,304474,Outside,35485.66618,795.8747551
2177,Madera,1.768380028,Rooftop,Urban,Rooftop - Urban,0.076406841,0-25,Capco,309400,14.73890322,75-100,Storey,305900,5.159946604,50-75,Dairyland,304474,Within,7156.418225,423.797658
2178,Madera,1.742355728,Ground,Rural,Ground - Rural,1.42653062,25-50,Sharon,300642,11.87614851,50-75,Storey,305900,7.31338258,50-75,Le Grand,309218,Outside,7051.091788,345.4380286
2179,Madera,5.8220626,Ground,Rural,Ground - Rural,1.763166271,25-50,Unknown,308167,10.23297433,50-75,Storey,305900,9.810650171,75-100,Le Grand,309218,Outside,23561.1521,614.5823376
2180,Madera,5.844828323,Ground,Rural,Ground - Rural,1.133308404,0-25,Unknown,308167,10.64048202,50-75,Storey,305900,9.194758768,75-100,Le Grand,309218,Outside,23653.27527,615.6095842
2181,Madera,3.776851457,Ground,Rural,Ground - Rural,0.676834601,0-25,Unknown,308167,11.65070731,50-75,Storey,305900,7.731302501,50-75,Le Grand,309218,Outside,15284.43629,542.9082057
2182,Madera,113.6620856,Ground,Rural,Ground - Rural,3.859228227,50-75,Chowchilla,302015,12.50077905,75-100,Wilson,307365,4.323945454,25-50,Dairyland,304474,Outside,459975.9522,2715.065667
2183,Madera,6.653000146,Ground,Rural,Ground - Rural,2.657303684,25-50,Unknown,305388,14.11159988,75-100,Storey,305900,5.019241711,25-50,Le Grand,309218,Outside,26923.86823,674.5318024
2184,Madera,4.725109196,Ground,Rural,Ground - Rural,1.802565144,25-50,Chowchilla,302015,12.8532827,75-100,Wilson,307365,3.179642004,25-50,Le Grand,309218,Outside,19121.91426,598.711664
2185,Madera,0.993430358,Ground,Rural,Ground - Rural,1.530442129,25-50,Unknown,308167,13.11839425,75-100,Storey,305900,6.482317487,50-75,Le Grand,309218,Outside,4020.285887,325.4893406
2186,Marin,3.109998886,Rooftop,Rural,Rooftop - Rural,6.927421533,75-100,Larkin,300046,7.600083268,50-75,Embarcadero,305027,11.93659059,75-100,Martin,301170,Within,12585.75704,461.1218566
2187,Marin,0.293384013,Rooftop,Rural,Rooftop - Rural,7.134649547,75-100,San Rafael,304047,8.124371915,50-75,Embarcadero,305027,12.43979013,75-100,Martin,301170,Within,1187.28778,161.5979928
2188,Marin,0.116206553,Rooftop,Rural,Rooftop - Rural,7.054230745,75-100,San Rafael,304047,8.244977472,50-75,Embarcadero,305027,12.55676319,75-100,Martin,301170,Within,470.2731607,87.02174899
2189,Marin,0.512237415,Rooftop,Rural,Rooftop - Rural,7.077796855,75-100,San Rafael,304047,8.094437321,50-75,Embarcadero,305027,12.46074499,75-100,Martin,301170,Within,2072.952804,285.2128938
2190,Marin,0.424534306,Rooftop,Rural,Rooftop - Rural,6.999363366,75-100,San Rafael,304047,8.259830724,50-75,Embarcadero,305027,12.57340219,75-100,Martin,301170,Outside,1718.033421,281.8623145
2191,Marin,0.577490957,Rooftop,Urban,Rooftop - Urban,6.165988249,50-75,San Rafael,304047,9.658173557,50-75,Embarcadero,305027,13.75860638,75-100,Martin,301170,Within,2337.03262,202.2658428
2192,Marin,0.841636662,Rooftop,Urban,Rooftop - Urban,4.911962724,50-75,San Rafael,304047,10.59582405,50-75,Embarcadero,305027,14.90083476,75-100,Martin,301170,Within,3405.997648,382.3391822
2193,Marin,1.066349167,Rooftop,Rural,Rooftop - Rural,4.93768574,50-75,San Rafael,304047,10.14106848,50-75,Embarcadero,305027,14.65068923,75-100,Martin,301170,Within,4315.380847,279.2254549
2194,Marin,0.439593382,Parking,Urban,Parking - Urban,4.866113059,50-75,San Rafael,304047,10.65132083,50-75,Embarcadero,305027,14.98543794,75-100,Martin,301170,Within,1778.978112,209.312807
2195,Marin,0.763615625,Rooftop,Urban,Rooftop - Urban,2.341494556,25-50,San Rafael,304047,9.701826232,50-75,Ignacio,301273,17.14543361,75-100,Martin,301170,Within,3090.255126,223.7327733
2196,Marin,1.632448248,Parking,Urban,Parking - Urban,2.248447773,25-50,San Rafael,304047,9.614836033,50-75,Ignacio,301273,17.32053398,75-100,Martin,301170,Within,6606.31024,333.3451417
2197,Marin,1.265021758,Rooftop,Urban,Rooftop - Urban,2.32491269,25-50,San Rafael,304047,9.668620821,50-75,Ignacio,301273,17.10216768,75-100,Martin,301170,Within,5119.382478,427.4235192
2198,Marin,0.409352507,Rooftop,Urban,Rooftop - Urban,2.427072926,25-50,San Rafael,304047,9.122584273,50-75,Ignacio,301273,16.33323301,75-100,Carquinez,304448,Within,1656.597228,194.2057593
2199,Marin,0.89425708,Parking,Urban,Parking - Urban,1.780949011,25-50,San Rafael,304047,8.69968144,50-75,Ignacio,301273,18.63173877,75-100,Martin,301170,Within,3618.945518,259.068743
2200,Marin,0.413008477,Rooftop,Rural,Rooftop - Rural,1.747512908,25-50,San Rafael,304047,8.624339625,50-75,Ignacio,301273,18.70696301,75-100,Martin,301170,Within,1671.39274,224.5255236
2201,Marin,0.915864443,Rooftop,Rural,Rooftop - Rural,1.425194802,25-50,San Rafael,304047,8.590396378,50-75,Ignacio,301273,18.50613121,75-100,Martin,301170,Within,3706.382386,399.2576598
2202,Marin,3.424148229,Parking,Rural,Parking - Rural,1.647958138,25-50,San Rafael,304047,8.488953121,50-75,Ignacio,301273,18.84182561,75-100,Martin,301170,Within,13857.08617,503.5415314
2203,Marin,3.121614294,Rooftop,Urban,Rooftop - Urban,2.163242952,25-50,San Rafael,304047,8.769300234,50-75,Ignacio,301273,16.15563884,75-100,Carquinez,304448,Within,12632.81004,469.8254247
2204,Marin,0.366274766,Rooftop,Urban,Rooftop - Urban,1.583230634,25-50,San Rafael,304047,8.390690462,50-75,Ignacio,301273,16.53450084,75-100,Carquinez,304448,Within,1482.266765,166.8588476
2205,Marin,2.804229966,Rooftop,Urban,Rooftop - Urban,0.214008788,0-25,Las Gallinas,301737,3.88754734,25-50,Ignacio,301273,16.03884707,75-100,Lakeville,304694,Within,11348.35446,531.3630891
2206,Marin,1.279464556,Parking,Urban,Parking - Urban,0.252850132,0-25,Las Gallinas,301737,3.771086675,25-50,Ignacio,301273,15.91434987,75-100,Lakeville,304694,Within,5177.830137,305.2733625
2207,Marin,4.42495953,Ground,Rural,Ground - Rural,1.678533722,25-50,Las Gallinas,301737,3.557289761,25-50,Ignacio,301273,14.63249228,75-100,Carquinez,304448,Within,17907.26038,801.4765077
2208,Marin,0.72391503,Rooftop,Urban,Rooftop - Urban,0.838337335,0-25,Ignacio,301273,0.838337335,0-25,Ignacio,301273,12.9395523,75-100,Lakeville,304694,Within,2929.591087,229.5252809
2209,Marin,0.433077632,Rooftop,Urban,Rooftop - Urban,0.290864375,0-25,Ignacio,301273,0.290864375,0-25,Ignacio,301273,12.3271379,75-100,Lakeville,304694,Within,1752.610204,173.8880648
2210,Marin,3.267550328,Parking,Urban,Parking - Urban,1.936613125,25-50,Ignacio,301273,1.936613125,0-25,Ignacio,301273,12.04015656,75-100,Lakeville,304694,Within,13223.37384,767.96604
2211,Marin,1.072258385,Parking,Urban,Parking - Urban,1.980928174,25-50,Ignacio,301273,1.980928174,0-25,Ignacio,301273,11.07742439,75-100,Lakeville,304694,Within,4339.282724,293.0904339
2212,Marin,1.21769643,Ground,Rural,Ground - Rural,5.743179399,50-75,Ignacio,301273,5.743179399,25-50,Ignacio,301273,9.838029483,75-100,Lakeville,304694,Within,4927.862006,264.9152187
2213,Marin,0.491162422,Rooftop,Urban,Rooftop - Urban,3.582605779,50-75,Ignacio,301273,3.582605779,25-50,Ignacio,301273,8.680018036,50-75,Lakeville,304694,Within,1987.671634,195.2958451
2214,Mendocino,0.50773117,Rooftop,Rural,Rooftop - Rural,2.577770575,25-50,Ukiah,300355,29.19773175,75-100,Mccabe,305906,9.985968638,75-100,Mendocino,300881,Within,2054.72308,190.9275203
2215,Mendocino,0.593339858,Rooftop,Rural,Rooftop - Rural,2.542201949,25-50,Ukiah,300355,29.22864842,75-100,Mccabe,305906,9.950233117,75-100,Mendocino,300881,Within,2401.170731,200.8409012
2216,Mendocino,1.053854065,Parking,Rural,Parking - Rural,2.523079612,25-50,Ukiah,300355,29.18886299,75-100,Mccabe,305906,9.931472992,75-100,Mendocino,300881,Within,4264.813038,261.5689775
2217,Mendocino,3.210057302,Rooftop,Urban,Rooftop - Urban,1.08577689,0-25,Ukiah,300355,30.44550245,75-100,Mccabe,305906,8.460595196,50-75,Mendocino,300881,Within,12990.68887,461.394476
2218,Mendocino,2.221843321,Rooftop,Urban,Rooftop - Urban,0.66574153,0-25,Orchard Street,307597,30.78829199,75-100,Mccabe,305906,8.020852145,50-75,Mendocino,300881,Within,8991.520744,406.6687838
2219,Mendocino,1.83809317,Rooftop,Rural,Rooftop - Rural,1.738452675,25-50,Orchard Street,307597,32.99536727,75-100,Mccabe,305906,5.673681739,50-75,Mendocino,300881,Within,7438.52951,344.1233788
2220,Mendocino,1.883811492,Rooftop,Rural,Rooftop - Rural,1.899866695,25-50,Orchard Street,307597,33.0957535,75-100,Mccabe,305906,5.508406458,50-75,Mendocino,300881,Within,7623.522797,391.5003185
2221,Mendocino,3.831616939,Ground,Rural,Ground - Rural,1.78590303,25-50,Calpella,304154,34.43258646,75-100,Mccabe,305906,4.631157211,25-50,Mendocino,300881,Outside,15506.11843,541.2740912
2222,Merced,49.44809264,Ground,Rural,Ground - Rural,4.590643011,50-75,San Luis 3,307723,4.590643011,25-50,San Luis 3,307723,8.861129485,75-100,Oro Loma,306702,Outside,200106.6373,2465.584487
2223,Merced,3.435098141,Ground,Rural,Ground - Rural,4.367469444,50-75,San Luis 3,307723,4.367469444,25-50,San Luis 3,307723,7.458399831,50-75,Oro Loma,306702,Outside,13901.34961,613.5924054
2224,Merced,116.7831038,Ground,Rural,Ground - Rural,4.577890062,50-75,San Luis 3,307723,4.577890062,25-50,San Luis 3,307723,8.521796952,50-75,Oro Loma,306702,Outside,472603.9123,2749.963868
2225,Merced,4.476529995,Ground,Rural,Ground - Rural,6.515542674,75-100,Wright,300785,6.515542674,50-75,Wright,300785,11.53939984,75-100,Los Banos,310440,Outside,18115.94693,574.5102413
2226,Merced,0.96886884,Rooftop,Rural,Rooftop - Rural,4.65102516,50-75,Wright,300785,4.65102516,25-50,Wright,300785,9.673180249,75-100,Los Banos,310440,Outside,3920.901669,395.935866
2227,Merced,1.93643942,Rooftop,Rural,Rooftop - Rural,4.698444081,50-75,Wright,300785,4.698444081,25-50,Wright,300785,9.718267528,75-100,Los Banos,310440,Outside,7836.53036,380.5191599
2228,Merced,1.73145549,Rooftop,Rural,Rooftop - Rural,4.605267451,50-75,Wright,300785,4.605267451,25-50,Wright,300785,9.624923378,75-100,Los Banos,310440,Outside,7006.980082,397.5066619
2229,Merced,5.352853877,Ground,Rural,Ground - Rural,4.658150422,50-75,Wright,300785,4.658150422,25-50,Wright,300785,9.675959815,75-100,Los Banos,310440,Outside,21662.31964,657.4509915
2230,Merced,0.591350909,Ground,Rural,Ground - Rural,6.787563675,75-100,Oro Loma,306702,11.63823526,50-75,San Luis 3,307723,6.787563675,50-75,Oro Loma,306702,Within,2393.121813,197.930968
2231,Merced,0.262487987,Ground,Rural,Ground - Rural,6.836199048,75-100,Oro Loma,306702,11.67372947,50-75,San Luis 3,307723,6.836199048,50-75,Oro Loma,306702,Within,1062.255443,149.20163
2232,Merced,1.907582182,Ground,Rural,Ground - Rural,6.959144148,75-100,Oro Loma,306702,12.09438585,75-100,San Luis 3,307723,6.959144148,50-75,Oro Loma,306702,Within,7719.739745,359.6976804
2233,Merced,20.5217564,Ground,Rural,Ground - Rural,3.828718446,50-75,Wright,300785,3.828718446,25-50,Wright,300785,8.82890496,75-100,Los Banos,310440,Outside,83049.62944,1785.044359
2234,Merced,183.1066797,Ground,Rural,Ground - Rural,0.218436976,0-25,Unknown,306054,0.218436976,0-25,Unknown,306054,4.371857525,25-50,Los Banos,310440,Outside,741007.3408,4607.631697
2235,Merced,1.304425223,Ground,Rural,Ground - Rural,9.312328108,75-100,Oro Loma,306702,14.5807801,75-100,San Luis 3,307723,9.312328108,75-100,Oro Loma,306702,Outside,5278.853733,326.5384069
2236,Merced,90.56038793,Ground,Rural,Ground - Rural,0.074161149,0-25,Unknown,306054,0.074161149,0-25,Unknown,306054,3.952872014,25-50,Los Banos,310440,Outside,366486.971,2653.879043
2237,Merced,151.9601505,Ground,Rural,Ground - Rural,0.133496313,0-25,Wright,300785,0.133496313,0-25,Wright,300785,4.324294865,25-50,Los Banos,310440,Outside,614982.2797,5216.967115
2238,Merced,70.52437921,Ground,Rural,Ground - Rural,0.038797895,0-25,Wright,300785,0.038797895,0-25,Wright,300785,5.058402771,25-50,Los Banos,310440,Outside,285406.6588,2704.328583
2239,Merced,9.888252322,Ground,Rural,Ground - Rural,0.032773815,0-25,Wright,300785,0.032773815,0-25,Wright,300785,4.834977525,25-50,Los Banos,310440,Outside,40016.49864,774.8601011
2240,Merced,43.28015171,Ground,Rural,Ground - Rural,0.146867965,0-25,Unknown,306054,0.146867965,0-25,Unknown,306054,3.515139384,25-50,Los Banos,310440,Outside,175149.4915,2212.436154
2241,Merced,52.34546308,Ground,Rural,Ground - Rural,0.194562625,0-25,Wright,300785,0.194562625,0-25,Wright,300785,4.493440188,25-50,Los Banos,310440,Outside,211835.3533,2671.560049
2242,Merced,381.305168,Ground,Rural,Ground - Rural,0.04472422,0-25,Unknown,306054,0.04472422,0-25,Unknown,306054,3.383128509,25-50,Los Banos,310440,Outside,1543079.762,8026.705326
2243,Merced,150.9118346,Ground,Rural,Ground - Rural,0.571057683,0-25,Wright,300785,0.571057683,0-25,Wright,300785,3.74537619,25-50,Los Banos,310440,Outside,610723.5934,4424.495095
2244,Merced,6.088421071,Ground,Rural,Ground - Rural,9.877988376,75-100,El Nido,300501,15.3895982,75-100,San Luis 3,307723,11.52147464,75-100,Oro Loma,306702,Outside,24639.02347,645.7134025
2245,Merced,3.515273072,Rooftop,Urban,Rooftop - Urban,4.546194441,50-75,Wright,300785,4.546194441,25-50,Wright,300785,7.801468578,50-75,Los Banos,310440,Outside,14225.88705,496.1789979
2246,Merced,13.20502428,Ground,Rural,Ground - Rural,10.56798323,75-100,El Nido,300501,15.1524017,75-100,San Luis 3,307723,11.72090167,75-100,Oro Loma,306702,Within,53439.06467,930.5240843
2247,Merced,0.745530376,Ground,Urban,Ground - Urban,5.838927841,50-75,Wright,300785,5.838927841,25-50,Wright,300785,8.797589691,75-100,Los Banos,310440,Within,3017.06569,218.3667077
2248,Merced,4.740682379,Rooftop,Urban,Rooftop - Urban,6.013135955,50-75,Wright,300785,6.013135955,25-50,Wright,300785,8.842153584,75-100,Los Banos,310440,Within,19184.93595,739.9041114
2249,Merced,2.999469095,Ground,Rural,Ground - Rural,9.399392764,75-100,El Nido,300501,16.93065732,75-100,San Luis 3,307723,13.36004821,75-100,Oro Loma,306702,Outside,12138.46077,473.4713137
2250,Merced,4.276972026,Ground,Rural,Ground - Rural,3.611917486,50-75,El Nido,300501,15.68465802,75-100,Wilson,307365,11.42511036,75-100,Dairyland,304474,Outside,17308.36202,543.647693
2251,Merced,1.604646607,Ground,Rural,Ground - Rural,11.01443418,75-100,Wright,300785,11.01443418,50-75,Wright,300785,13.87087487,75-100,Los Banos,310440,Outside,6493.800395,318.8717278
2254,Merced,2.864789894,Ground,Rural,Ground - Rural,13.23023434,75-100,Wright,300785,13.23023434,75-100,Wright,300785,15.87841771,75-100,Los Banos,310440,Outside,11593.44464,521.8544472
2256,Merced,3.747863878,Ground,Rural,Ground - Rural,4.816515685,50-75,El Nido,300501,11.54023931,50-75,Wilson,307365,6.140800826,50-75,Dairyland,304474,Outside,15167.12682,595.4549458
2257,Merced,7.166250094,Ground,Rural,Ground - Rural,4.623165126,50-75,El Nido,300501,11.44994149,50-75,Wilson,307365,6.276475277,50-75,Dairyland,304474,Outside,29000.90171,797.1608881
2258,Merced,6.161687786,Ground,Rural,Ground - Rural,4.551616531,50-75,Unknown,305177,11.06948681,50-75,Wilson,307365,6.422240208,50-75,Dairyland,304474,Outside,24935.56644,637.7413494
2259,Merced,2.198125883,Ground,Rural,Ground - Rural,12.8368737,75-100,El Nido,300501,15.83834317,75-100,Wright,300785,15.05003128,75-100,Merced,303908,Outside,8895.477062,534.3560212
